date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,lineray1,linefox,linedok,linetalis,linemassey,linepugh,linedonc,linemds,linedoi,linelogic
5/24/16,Oklahoma City,118,Golden State,94,-1.5,1.5,1.11,4.32,1.01,0,0.04,4.9,-0.03,-0.5,7,-2.13,,,0.62,0.3,,1.89,-1
5/28/16,Oklahoma City,101,Golden State,108,3,2.37,1.35,4.12,1.36,-1.5,0.02,5.7,0.3,-0.5,7,2.96,,,1.98,1.8,,1.88,0
10/28/15,Orlando,87,Washington,88,-4,-3.81,-2.07,-2.03,-2.07,-3,-5.82,-4,-2.05,,-8,-6.59,-3.54,,-3.41,-2.1,-4.81,-3.04,
10/30/15,Orlando,136,Oklahoma City,139,-8,-7.26,-6.41,-6.2,-6.38,-6.5,-6.97,-8.3,-6.93,,-7,-12.29,-5.97,,-5.73,-4,-7.5,-10.69,
11/6/15,Orlando,92,Toronto,87,-6,-4,-4.53,-5.24,-3.89,-6,-4.2,-4.2,-6.39,,-4,-5.74,-3.58,,-1.32,-3.5,-4.65,-0.74,
11/11/15,Orlando,101,LA Lakers,99,8,7.17,6.15,5.85,6.21,8,10.24,3.8,6.22,,10,5.67,5.55,,13.66,8.1,7.58,4.14,
11/13/15,Orlando,102,Utah,93,-1.5,-3.23,-2.55,-1.65,-2.78,-1,-3.47,-0.6,-1.99,,-7,-3.72,-5.42,,-4.14,-2.3,-7.27,0.92,
11/18/15,Orlando,104,Minnesota,101,4,2.22,2.12,1.78,2.19,3,1.78,2.5,1.84,3,3,3.6,4.41,,0.69,4.2,,-1.43,
11/21/15,Orlando,91,Sacramento,97,4,3.03,3.29,3.49,3.23,2.5,2.69,4.7,3.54,6,1,2.88,1.61,,5.53,5.9,-0.61,2.14,
11/25/15,Orlando,100,New York,91,1.5,1.25,1.09,0.68,1.17,2,,0.8,1.12,4,0.01,-1,4.93,,0.93,2.3,,1.76,
11/27/15,Orlando,114,Milwaukee,90,3.5,4.42,4.05,2.58,4.52,4,8.72,2.5,2.57,5.5,7,3.23,2.09,,9.95,3.7,,2.12,
11/29/15,Orlando,110,Boston,91,-2.5,-1.77,-1.74,0.05,-2.16,-1,-0.79,-0.6,-0.97,-2,-4,-2.8,-3.42,,-1.6,-1.8,,-1.36,
12/11/15,Orlando,76,Cleveland,111,-2.5,-0.76,-0.62,0.87,-0.9,-3.5,2.02,-1.3,-1.93,5.25,4,-3.1,-4.82,,2.36,-2.2,-3.33,-0.88,
12/16/15,Orlando,113,Charlotte,98,0,-0.63,-0.33,-0.62,-0.42,2,-0.55,3.4,0.04,1.25,-1,-1.63,-1.39,,-1.98,-0.5,-4.95,1.74,
12/18/15,Orlando,102,Portland,94,4.5,3.51,4.52,5.04,3.99,6,4.53,4,4.57,5.5,4,2.58,-0.63,,5.31,2.2,1.57,3.99,
12/20/15,Orlando,100,Atlanta,103,1,1.6,1.39,2.65,1.03,1,3.63,2.3,0.52,3,4,-0.09,-1.09,,3.35,1.3,,0.15,
12/23/15,Orlando,104,Houston,101,0,3.71,2.77,2.07,3.57,2,6.25,3.2,2.64,7,4,0.71,-0.14,,8.3,4.3,9.48,1.05,
12/26/15,Orlando,101,Miami,108,4.5,2.14,1.74,3.05,1.29,4,2.01,3.9,0.91,4.5,6,0.39,0.68,,3.11,1.9,,0.68,
12/28/15,Orlando,104,New Orleans,89,4,4.24,3.85,3.46,4.15,4.5,6.56,3.5,3.98,7,4,3.17,1.81,,7.94,5.1,,3.36,
12/30/15,Orlando,100,Brooklyn,93,7.5,8.41,8.43,8.84,8.09,7,8.1,8.4,8.41,5.5,10,8.26,5.68,,10.53,8.1,,8.13,
1/6/16,Orlando,86,Indiana,95,-2.5,-1.25,-0.82,-0.43,-1.58,-1,-1.57,0,-0.54,2.5,-5,-1.07,-2.73,,-0.31,-0.3,,-0.67,
1/9/16,Orlando,99,Washington,105,3,2.72,2.5,2.13,2.89,1.5,4.62,4.6,2.47,3.5,4,1.98,1.56,,5.02,3.2,-2.06,2.42,
1/14/16,Orlando,103,Toronto,106,-4.5,-2.33,-1.68,-3.26,-1.81,-3,-1.34,-1.2,-1.66,3,-4,-4.49,,,-0.16,-4,,-2.02,
1/20/16,Orlando,87,Philadelphia,96,7,10,9.88,6.09,10.65,7.5,10.17,9.3,11.32,11.5,7,9.1,10.93,11.4,13.08,10.2,10.63,10.31,
1/22/16,Orlando,116,Charlotte,120,5,0.51,0.66,0.34,0.48,3,0.2,2.6,1.28,6,-1,4.17,0.33,1.88,0.99,1.7,-6.66,0.7,0
1/31/16,Orlando,119,Boston,114,-4,-4.04,-3.51,-6.76,-2.98,-3.5,-3.78,-3.2,-2.08,-1.75,-8,-4.65,-3.36,-3.6,-2.66,-2.8,-5.95,-2.32,-5
2/5/16,Orlando,93,LA Clippers,107,-4,-3.85,-3.91,-6.49,-3.21,-4,-3.83,-3.4,-3.41,-3.75,-5,-6.16,-2.52,-2.7,-1.93,-3.5,-5.35,-2.35,-4
2/7/16,Orlando,96,Atlanta,94,-3.5,-2,-2.22,-4.23,-1.78,-2.5,-1.89,-2.1,-1.7,-3.25,-5,-5.96,-0.34,-1.08,-0.8,-3.1,3.56,-1.41,-2
2/19/16,Orlando,110,Dallas,104,1.5,1.32,1.01,0.16,1.39,1.5,1.7,2.1,0.73,1.25,4,-2.5,3.07,1.23,2.79,-0.5,,2.32,1
2/21/16,Orlando,102,Indiana,105,-1.5,-0.86,-0.76,0.04,-1.15,0,-1.29,0.5,-0.63,-1.75,0.01,-2.47,-1.42,-0.49,-0.04,-2.2,,-0.17,-2
2/25/16,Orlando,114,Golden State,130,-8.5,-9.05,-9.37,-9.61,-9.22,-9,-10.22,-7.8,-9.57,-5.75,-8,-12.43,-8.21,-9.74,-7.89,-7.7,,-6.88,-10
2/28/16,Orlando,130,Philadelphia,116,9.5,9.81,9.81,7.85,10.31,10.5,9.53,10.3,10.56,2.5,10,8.29,11.24,10.18,11.98,9,,9.24,9
3/2/16,Orlando,102,Chicago,89,4.5,1.47,0.91,1.12,0.94,3,1.72,3,0.47,2.25,4,1.05,2.42,2.14,,-0.5,,0.9,1
3/4/16,Orlando,84,Phoenix,102,13.5,8.44,6.77,8.18,6.62,12.5,7.57,10.4,6.44,5.25,13,9.79,6.89,9.16,,9.9,,6.05,9
3/15/16,Orlando,116,Denver,110,3,1.51,1.62,-2.11,2.51,3,-0.07,2,2.95,0.5,-4,3.26,1.74,1.76,2.66,5.1,,3.74,0
3/18/16,Orlando,103,Cleveland,109,-9,-6.22,-5.91,-7.53,-5.43,-8.5,-6.7,-4.5,-5.66,-5,-9,-8.8,-4.18,-5.76,-4.33,-5.8,,-6.47,-7
3/26/16,Orlando,111,Chicago,89,-5.5,0.84,0.58,-0.37,0.86,-4,0.67,3.6,0.32,2.25,3,-1.52,2.1,1.97,1.92,-1.6,,-0.76,1
3/29/16,Orlando,139,Brooklyn,105,7,5.42,5.51,2.9,6.31,4,3.86,5.6,6.54,3,2,5.51,6.4,6.76,6.83,7.6,,5.07,5
4/3/16,Orlando,119,Memphis,107,4,2.98,2.31,4.04,2.15,4,1.59,4.8,0.79,1.25,9,3.28,2.43,2.02,2.99,1.4,,2.97,2
4/6/16,Orlando,104,Detroit,108,3,1.79,1.11,1.76,0.97,1,1.6,3.7,0.76,-0.75,6,0.84,0.26,1.81,1.01,1.8,,2.38,1
4/8/16,Orlando,112,Miami,109,1,-0.43,-1.05,-2.49,-0.51,-1,0.14,0.1,-1.14,-1.75,1,-1.49,-0.04,-0.08,0.53,-2.4,,1.47,0
4/11/16,Orlando,107,Milwaukee,98,4,4.73,4.12,4.74,4.13,5,2.64,6.7,3.32,-0.75,9,2.8,5.13,4.8,5.83,2.5,,5.46,5
10/30/15,Philadelphia,71,Utah,99,-7.5,-6.42,-6.39,-6.25,-6.51,-7.5,-8.05,-2.2,-6.07,,-8,-8.7,-7.12,,-4.94,-3,-9.61,-6.63,
11/2/15,Philadelphia,100,Cleveland,107,-13,-13.9,-13.24,-12.8,-13.74,-12.5,-18.07,-12.7,-12.98,,-18,-13.27,-10.84,,-24.68,-9.1,-14.66,-6.65,
11/7/15,Philadelphia,97,Orlando,105,-4,-4.21,-5.72,-5.52,-5.94,-4.5,-5.41,1,-5.49,,-3,-4.76,-0.18,,-11.32,-1.1,,-3.12,
11/9/15,Philadelphia,88,Chicago,111,-9,-7.51,-8.39,-8.95,-7.9,-8.5,-8.78,-6.2,-9.27,,-4,-11.43,-6.9,,-5.42,-5.8,,-7.1,
11/11/15,Philadelphia,103,Toronto,119,-10,-9.37,-10.09,-10.33,-10.05,-10.5,-9.92,-6.3,-10.6,,-7,-12.07,-5.45,,-13.09,-6.5,-11.51,-8.96,
11/16/15,Philadelphia,86,Dallas,92,-8.5,-5.9,-6.99,-8.25,-6.77,-7.5,-5.2,-4.7,-7.71,-5,-7,-7.1,-4.43,,-4.96,-4.5,-6.07,-3.01,
11/18/15,Philadelphia,85,Indiana,112,-7,-8.02,-8.3,-10.31,-7.96,-7.5,-7.38,-5.4,-9.19,-7,-9,-8.23,-7.03,,-9.65,-6.3,,-7.45,
12/1/15,Philadelphia,103,LA Lakers,91,1.5,0.85,-0.14,-1.72,0.09,0,0.85,1.2,-1.01,2.75,1,1.37,2.77,,2.54,1.3,,1.98,
12/5/15,Philadelphia,105,Denver,108,-3,-1.52,-1.92,-2.91,-1.75,-3,-2.28,0.6,-3.14,-4.5,-3,-1.25,-2.64,,0.27,-1.1,1.98,-2.64,
12/7/15,Philadelphia,68,San Antonio,119,-13.5,-14.31,-14.64,-15.8,-14.48,-13.5,-12.74,-11.8,-15.3,-7.25,-17,-15.85,-14.29,,-14.74,-10.1,,-14.92,
12/11/15,Philadelphia,95,Detroit,107,-9,-7.29,-7.92,-7.95,-7.54,-7.5,-7.15,-4.3,-8.44,-2.75,-9,-8.61,-8.04,,-7.66,-4.8,-5.64,-7.72,
12/18/15,Philadelphia,97,New York,107,-6.5,-4.87,-5.77,-5.91,-5.39,-5.5,-5.97,-2.8,-6.25,-1,-6,-7.2,-0.13,,-5.72,-3.4,-2.38,-6.37,
12/22/15,Philadelphia,90,Memphis,104,-10,-7.8,-9.36,-10.86,-7.31,-10.5,-6.63,-5.9,-10.34,-2.5,-9,-10.84,-7.77,,-6.56,-6.1,-1.31,-9.45,
1/4/16,Philadelphia,109,Minnesota,99,-6.5,-3.29,-4.11,-2.77,-4.56,-4,-5.87,0.1,-4.82,-3,-1,-3.33,-0.67,,-5.19,-3.7,,-3.55,
1/7/16,Philadelphia,98,Atlanta,126,-9,-8.92,-9.22,-7.97,-9.48,-9,-8.33,-5.3,-10.52,-9.25,-7,-9.56,-8.33,,-9.36,-8.3,-11.57,-10.97,
1/9/16,Philadelphia,95,Toronto,108,-9.5,-10.71,-10.97,-10.01,-11.37,-9.5,-11.33,-7.6,-11.83,-5.75,-12,-9.89,-9.35,,-10.72,-8.3,-15.28,-10.53,
1/10/16,Philadelphia,85,Cleveland,95,-16,-13.5,-13.58,-13.15,-13.57,-14,-12.6,-11.6,-14.31,-10,-16,-16.86,-11.71,,-13.46,-9.5,-14.11,-15.1,
1/14/16,Philadelphia,111,Chicago,115,-7.5,-9.03,-10.16,-7.71,-9.56,-8.5,-9.61,-6,-10.3,-7.5,-8,-8.84,-10,,-9.51,-8.2,,-10.47,
1/16/16,Philadelphia,114,Portland,89,-6,-6.59,-6.6,-7.25,-6.56,-5.5,-7.11,-4.6,-6.62,-3.5,-8,-6.18,-7.48,,-6.86,-4.7,-8.79,-4.89,
1/23/16,Philadelphia,,Boston,-8,-8,-8.68,-7.74,-4.25,-9.67,,-9.06,-4.5,-9.29,0.25,-7,,-10.9,-9.8,-9.26,,,,-14
1/24/16,Philadelphia,92,Boston,112,-8,-8.6,-7.81,-4.46,-9.64,-9,-9.06,-4.5,-9.3,0.25,-7,-7.92,,-9.85,,-7.6,-12.46,-8.21,-14
1/26/16,Philadelphia,113,Phoenix,103,3,-1.66,-1.66,3.35,-3.31,2.5,-3.07,2.8,-3.55,5.5,3,-1.71,-3.73,-1.79,-1.88,-1.1,-4.23,-4.03,-4
1/30/16,Philadelphia,105,Golden State,108,-16.5,-17.01,-16.45,-14.19,-17.57,-17.5,-19.13,-13.3,-18.16,-4.75,-19,-18.38,,-18.7,-17.68,-10.4,,-17.17,-21
2/3/16,Philadelphia,86,Atlanta,124,-8,-7.05,-6.72,-3.33,-8.16,-8.5,-7.14,-4.5,-8.6,-2.25,-4,-7.62,-8.34,-6.92,-7.42,-5.8,-7.62,-8.56,-11
2/6/16,Philadelphia,103,Brooklyn,98,1,-0.61,-0.17,0.82,-0.72,2,-1.79,2.2,-0.66,3.75,0.01,0.67,-1.11,-0.21,-0.02,1.8,-5.99,0.05,-4
2/8/16,Philadelphia,92,LA Clippers,98,-8.5,-10.71,-10.5,-9.55,-11.1,-9,-11.21,-8.6,-11.46,-2.75,-12,-13.16,-11.32,-10.57,-10.04,-6.6,-12.14,-8.36,-14
2/23/16,Philadelphia,115,Orlando,124,-5.5,-5.23,-4.84,-2.73,-5.56,-5.5,-6.35,-1.7,-5.74,3.5,-6,-5.92,-6.69,-5.26,-5.03,-4.2,,-5.14,-8
2/26/16,Philadelphia,94,Washington,103,-8,-6.15,-6.3,-6.19,-6.22,-8,-6.12,-3.6,-6.93,-0.5,-7,-7.81,-6.47,-6.36,-5.37,-5,,-4.75,-8
3/2/16,Philadelphia,99,Charlotte,119,-9.5,-8.38,-8.25,-8.22,-8.31,-8.5,-9.5,-6.1,-8.18,0.25,-9,-10.5,-10.13,-7.84,,-6.7,,-6.2,-10
3/4/16,Philadelphia,102,Miami,112,-9,-8.74,-8.85,-9.63,-8.52,-9.5,-9.58,-7,-9.1,-1.25,-10,-9.76,-8.86,-8.53,,-6.9,,-5.93,-11
3/9/16,Philadelphia,104,Houston,118,-9.5,-7.92,-8.05,-10.07,-7.28,-11,-7,-6.3,-8.17,0.25,-7,-9.98,-7.81,-7.45,,-7.4,,-6.46,-10
3/11/16,Philadelphia,95,Brooklyn,89,-2,-2.25,-1.51,-2.25,-1.3,-3,-2.51,-0.7,-1.4,3.5,-4,-3.65,-1.82,-1.88,,-2.2,,-1.01,-5
3/12/16,Philadelphia,111,Detroit,125,-11,-8.13,-8.11,-8.44,-8.01,-10,-8.73,-6.2,-8,-0.25,-8,-10.02,-9.7,-7.85,,-5.7,,-6.98,-10
3/17/16,Philadelphia,94,Washington,99,-9.5,-7.05,-7.49,-9.11,-6.84,-9.5,-7.15,-5.6,-7.59,-0.5,-8,-6.81,-7.02,-7.26,-5.85,-5.9,,-6.01,-8
3/18/16,Philadelphia,97,Oklahoma City,111,-16.5,-14.05,-13.86,-13.67,-13.98,-15.5,-14.61,-11.2,-13.81,-1.75,-16,-16.43,-14.6,-14.09,-13.9,-10.3,,-13.19,-17
3/20/16,Philadelphia,105,Boston,120,-11.5,-9.91,-9.99,-9.12,-10.31,-11,-10.77,-7.4,-10.25,-1.25,-8,-10.53,-10.78,-10.86,-10.02,-8.4,,-9.25,-13
3/29/16,Philadelphia,85,Charlotte,100,-11.5,-9.44,-9.14,-10.47,-8.73,-10.5,-10.31,-7,-8.96,0.25,-10,-10.54,-10.48,-9.49,-9.12,-8,,-7.86,-12
4/2/16,Philadelphia,102,Indiana,115,-11,-7.63,-7.79,-5.98,-8.3,-11,-6.86,-3.8,-8.65,-1.25,-1,-10.66,-9.02,-8.7,-8.17,-9.3,,-7.54,-11
4/5/16,Philadelphia,107,New Orleans,93,2,-4.89,-5.89,-7.55,-5.29,2,-5.98,-3.5,-5.97,0.25,-4,-0.98,-4.76,-5.58,-3.99,-3.9,,-4.08,-7
4/8/16,Philadelphia,102,New York,109,-2,-3.66,-3.81,-2.34,-4.14,-3,-4.03,-0.5,-4.48,1.25,1,-3.21,-4.84,-4.89,-3.68,-4.4,,-3.99,-8
4/10/16,Philadelphia,108,Milwaukee,109,-3,-3.23,-3.96,-3.68,-3.76,-2,-3,-0.2,-4.96,-0.25,2,-3.62,-3.49,-4.35,-2.57,-4.7,,-2.88,-6
10/28/15,Phoenix,95,Dallas,111,5,0.03,2.44,2.45,2.45,3.5,-1.94,0.9,2.44,,-3,-4.17,1.23,,0.74,0.5,-2.44,-1.27,
10/30/15,Phoenix,110,Portland,92,4.5,0.14,4.02,5.28,3.72,5,-4.2,2.3,3.31,,-5,-2.25,-0.78,,-0.26,-0.7,-3.18,-0.47,
11/4/15,Phoenix,118,Sacramento,97,9.5,4.27,3.37,3.64,3.11,7,1.98,5.8,4.08,,5,6.56,3.66,,1.44,7,4.97,4.89,
11/6/15,Phoenix,92,Detroit,100,5,2.09,2.73,2.45,3.01,4,0.44,4,1.95,,2,3.29,0.06,,-1.28,2.3,2.84,3.33,
11/12/15,Phoenix,118,LA Clippers,104,-2.5,-2.43,-3.76,-4.35,-3.65,-3.5,-1.09,-3.6,-3.72,,-4,-1.56,-4.92,,4.23,-3.5,-0.76,-0.94,
11/14/15,Phoenix,105,Denver,81,7.5,5.77,5.19,4.12,5.46,8,6.23,6.3,4.19,,4,6.78,3.87,,13.99,7.4,,1.65,
11/16/15,Phoenix,120,LA Lakers,101,11.5,10.05,7.94,7.13,8.12,10,12.33,5.6,7.51,10,13,11.33,8.76,,16.03,9.5,15.04,8.38,
11/18/15,Phoenix,97,Chicago,103,3,1.58,1.27,0.1,1.56,2,5.17,-0.1,-0.06,-0.5,5,-1.41,-1.27,,4.97,0.8,,2.95,
11/25/15,Phoenix,114,New Orleans,120,4,5.16,3.81,2.12,4.19,4,,2.9,3.12,13.25,7,4.85,2.62,,12.65,7.2,,6.35,
11/27/15,Phoenix,116,Golden State,135,-8.5,-8.55,-8.62,-10.43,-8.24,-8.5,-8.16,-8,-9.48,-0.25,-11,-9.4,-8.06,,-7.3,-5.3,,-8.56,
12/9/15,Phoenix,107,Orlando,104,4.5,1.68,0.46,-1.1,1.59,4,0.76,4.2,0.84,1.25,3,0.49,3.54,,1.82,3.1,,1.51,
12/11/15,Phoenix,96,Portland,106,4,3.6,3.55,3.15,3.79,4.5,3.69,3.7,3.73,5,4,3.41,-0.02,,4.28,3.7,4.86,5.01,
12/13/15,Phoenix,108,Minnesota,101,5.5,4.73,3.97,3.78,4.27,5,3.42,6,3.84,1.5,8,4.8,7.24,,4.69,5.4,0.7,5.32,
12/18/15,Phoenix,104,New Orleans,88,3.5,3.28,2.58,1.34,3.57,4,5.54,3,2.83,3.5,4,2.64,1.88,,6.88,6.1,-0.66,2.99,
12/20/15,Phoenix,95,Milwaukee,101,7,5.68,4.34,3.42,5.76,6,8.18,5.2,3.93,6,7,4.95,6.19,,8.89,6.2,,4.1,
12/23/15,Phoenix,96,Denver,104,8.5,5.43,5.04,4.27,5.72,8.5,5.22,6.4,5.05,5,5,4.82,3.48,,7.45,7.1,6.54,4.48,
12/26/15,Phoenix,104,Philadelphia,111,12,11.39,11.2,10.5,11.4,12,11.32,10.8,11.88,9,13,11.63,9.89,,13.65,10.2,,11.17,
12/28/15,Phoenix,97,Cleveland,101,-9.5,-4.65,-5.16,-7.25,-3.95,-9,-1.77,-5.3,-5.11,1,-5,-5.56,-4.25,,-2.78,-3.3,,-6.34,
1/6/16,Phoenix,111,Charlotte,102,-2,-2.12,-1.89,-3.83,-1.67,-1,-2.88,0.5,-1.6,-1,-5,-2.51,-0.7,,-2.01,-0.6,,-3.22,
1/8/16,Phoenix,95,Miami,103,-5.5,-3.41,-3.65,-6.47,-2.33,-4,-3.15,-1.2,-2.87,-3,-6,-4.16,-0.81,,-2.37,-1.2,-4.73,-5.34,
1/19/16,Phoenix,94,Indiana,97,-7,-4.96,-3.65,-5.3,-4.11,-5.5,-5.08,-4,-3.56,-6,-8,-6.51,-5.93,-5.2,-3.97,-3.7,,-5.47,
1/21/16,Phoenix,89,San Antonio,117,-15.5,-14.35,-13.5,-16.26,-12.68,-12.5,-13.66,-13.1,-12.2,-12,-22,-17.34,-13.31,-14.73,-14.24,-9.4,,-13.43,-15
1/23/16,Phoenix,98,Atlanta,95,-11.5,-4.63,-4.28,-7.14,-3.77,-11,-4.06,-4.7,-4.02,-5.5,-9,-6.14,-3.7,-4.41,-3.54,-3.4,,-2.63,-4
2/2/16,Phoenix,97,Toronto,104,-9,-6.99,-6.3,-9.38,-5.66,-9,-7.81,-5.3,-5.89,-7.5,-12,-8.61,-5.37,-7.3,-6.6,-5.4,,-4.3,-8
2/4/16,Phoenix,105,Houston,111,-7.5,-3.35,-3.37,-8.55,-2.05,-8.5,-2.85,-3.3,-2.74,-3.5,-7,-8.08,-2.21,-2.4,-1.42,-3.4,-0.44,-0.41,-2
2/6/16,Phoenix,89,Utah,98,-6.5,-4.37,-4.07,-7.86,-3.45,-6.5,-5.75,-2.6,-3,-3,-10,-7.54,-2.76,-3.59,-3.83,-2.8,-3.52,-0.75,-4
2/8/16,Phoenix,106,Oklahoma City,122,-13,-9.72,-9.02,-11.77,-8.68,-13,-9.79,-8.1,-8.55,-4.5,-12,-15.04,-9.24,-8.84,-8.96,-8.8,-9.13,-6.85,-11
2/19/16,Phoenix,100,Houston,116,-8.5,-3.19,-2.88,-6.82,-1.93,-8.5,-2.14,-2.7,-2.66,-2.5,-5,-8.33,-1.57,-2.49,-0.78,-5.3,,-0.03,-2
2/21/16,Phoenix,111,San Antonio,118,-14.5,-13.63,-12.51,-14.45,-13.01,-15.5,-13.88,-13,-12.43,-11.5,-15,-18.3,-11.89,-14.12,-13.6,-13.7,,-9.95,-15
2/25/16,Phoenix,106,Brooklyn,116,-1,2.01,2.86,-1.19,3.62,-1.5,0.94,2.3,3.86,0.75,-3,0.24,3.66,2.57,3.48,1.1,,5.68,2
2/27/16,Phoenix,111,Memphis,106,-6.5,-5.11,-4.3,-9.63,-2.92,-7,-5.15,-5.5,-4.24,-1,-10,-9.75,-3.09,-5.7,-2.45,-4.4,,-0.37,-4
3/9/16,Phoenix,97,New York,128,2,-0.41,0.54,1.92,0.05,-3,-1.29,1.5,0.49,-1.5,-1,-4.27,-0.66,-0.86,,-1.5,,1.73,-2
3/14/16,Phoenix,107,Minnesota,104,0,-0.32,0.54,-0.66,0.69,1,-1.07,0.2,1.44,1.5,-3,-1.92,1.16,-0.09,0.73,-2.3,,1.81,-2
3/21/16,Phoenix,97,Memphis,103,-2,-2.77,-2.45,-2.06,-2.35,1,-4.39,-2.4,-3.27,-1,-4,-1.53,-2.29,-3.79,-2.48,-3.1,,-1.67,-3
3/23/16,Phoenix,119,LA Lakers,107,5.5,3.29,3.58,2.25,4.03,4.5,1.69,3.5,4.37,1.5,-1,3.29,4.72,3.37,5.2,2.5,,5.6,3
3/26/16,Phoenix,99,Boston,102,-9,-7.39,-6.5,-6.75,-6.66,-7.5,-9.06,-6,-5.78,-4,-10,-9.84,-6.7,-7.27,-6.75,-7.7,,-5.51,-9
4/1/16,Phoenix,99,Washington,106,-9,-3.93,-3.37,-4.69,-2.99,-7,-4.51,-3.5,-3.02,-3.25,-6,-6.24,-2.57,-3.7,-2.45,-4.8,,-3.14,-4
4/3/16,Phoenix,86,Utah,101,-9,-6.27,-5.83,-7.7,-5.57,-8,-6.85,-6.7,-4.59,-3,-12,-8.11,-5.15,-5.45,-5.28,-5.4,,-3.14,-6
4/11/16,Phoenix,101,Sacramento,105,5.5,-1.29,-0.67,0.74,-1.37,5,-2.45,0.6,-0.63,-1.5,-2,-1.56,-2.1,-1.87,-1.3,-3.3,,0.9,-3
4/13/16,Phoenix,114,LA Clippers,105,4.5,-7.54,-7.8,-7.93,-7.94,3.5,-5.16,-7.4,-7.66,-5.5,-10,-7.7,-7.07,-8.87,-7.35,-8.2,,-3.43,-9
10/28/15,Portland,112,New Orleans,94,2.5,0.98,-4.67,-4.95,-4.54,0,3.49,-2,-4.74,,3,3.14,4.25,,7.14,4.9,5.77,1.99,
10/31/15,Portland,90,Phoenix,101,3,4.31,0.86,-0.4,1.16,3.5,6.05,4.9,1.57,,7,3.2,6.12,,7,5.6,7.99,4.95,
11/5/15,Portland,115,Memphis,96,-3.5,-0.59,-4.05,-5.89,-2.41,-3,1.93,-0.6,-4.79,,4,-2.43,1.61,,5.21,-2,,2.29,
11/8/15,Portland,103,Detroit,120,2,1.81,-0.17,-0.25,-0.11,1.5,0.64,4.2,-1.11,,2,0.28,3.32,,3.2,2.9,6.93,1.65,
11/11/15,Portland,101,San Antonio,113,-6.5,-5.03,-8.27,-7.79,-8.49,-7,-4.67,-6.4,-6.73,,-9,-8.42,-3.58,,1.34,-5.6,2.63,-0.47,
11/20/15,Portland,102,LA Clippers,91,-3,-3.33,-5.15,-5.62,-5.06,-3.5,-3.5,-1.9,-5.53,-4.25,-2,-5.41,-0.55,,0.49,-2.8,,-2.93,
11/24/15,Portland,88,Chicago,93,-2.5,-1.49,-2.39,-3.17,-2.2,-1.5,-0.76,0.1,-3.29,-0.75,2,-5.03,1.82,,0.09,-1.5,,-3.54,
11/28/15,Portland,108,LA Lakers,96,8.5,8.29,6.6,5.98,6.74,9,8.2,7.8,6.11,7.75,12,7.04,12.1,,11.48,8.1,,7.34,
12/1/15,Portland,112,Dallas,115,0,1.22,0.33,-0.01,0.42,0,0.5,1.8,-0.15,0.75,2,-0.1,5.29,,2.85,0.9,,0.87,
12/3/15,Portland,123,Indiana,111,-2.5,-4.21,-4.47,-5.88,-4.23,-2,-4.8,-2.2,-4.11,-5.5,-5,-4.8,-0.23,,-5.05,-2.4,-6.64,-4.95,
12/12/15,Portland,110,New York,112,3.5,5.18,4.39,6.09,3.78,3.5,3.29,7.6,3.4,-0.5,10,3.51,10.64,,5.78,5.5,-0.29,3.69,
12/14/15,Portland,105,New Orleans,101,3,3.71,2.64,2.7,3.13,3.5,5.03,5.4,2.09,4.5,7,2.72,4.68,,7.88,5.6,-3.09,2.43,
12/26/15,Portland,105,Cleveland,76,-7.5,-5.36,-6.57,-7.84,-5.4,-6,-3.52,-3.2,-6.6,2,-5,-7.84,-2.47,,-4.06,-2.9,,-8.93,
12/30/15,Portland,110,Denver,103,6.5,5.31,5.22,6.45,4.86,7,4.03,8.3,4.27,6,8,4.94,4.1,,6.74,5.6,,1.21,
1/4/16,Portland,78,Memphis,91,0,1.4,0.82,1.4,1.57,-1,1.63,4.1,-0.52,3.5,5,-0.53,1.6,,3.46,-1.1,,-0.58,
1/6/16,Portland,98,LA Clippers,109,-3.5,-3.15,-4.1,-5.67,-3.1,-3.5,-3.33,-1,-3.84,-3.75,-4,-3.38,-1.73,,-0.61,-3.1,,-3.88,
1/8/16,Portland,108,Golden State,128,-9.5,-8.69,-9.91,-9.62,-9.53,-8.5,-11.16,-5.7,-10.73,-5,-8,-9.16,-6.57,,-8.08,-8,-9.84,-6.65,
1/10/16,Portland,115,Oklahoma City,110,-8,-5.75,-6.09,-5.57,-6.51,-7,-6.18,-2.7,-6.38,-7,-7,-8.3,-3.13,,-5.55,-4.7,-5.82,-6.77,
1/13/16,Portland,99,Utah,85,2.5,0.39,-0.47,-0.07,-0.36,2.5,-0.95,3.9,-0.5,2,-1,0.77,1.57,,1.18,1.4,-1.7,1.29,
1/20/16,Portland,98,Atlanta,104,-1.5,-1.06,-1.64,0.03,-1.63,-2.5,-1.23,1.4,-2.1,-1.5,-1,-4.38,-0.21,-0.37,-0.42,-1.3,-0.31,-1.75,
1/23/16,Portland,121,LA Lakers,103,11.5,9.12,7.92,7.05,8.44,10,8.69,10.4,7.7,6.25,10,8.62,11.63,9.71,11.2,8.3,,7.97,10
1/26/16,Portland,112,Sacramento,97,5.5,1.36,0.94,-0.47,1.41,2.5,0.18,4,1.2,1.25,1,3.17,2.76,1.32,2.44,1.3,-1.52,1.62,1
